array,filename,row,col,mean_intensity,area,solidity,circularity,max_gradient,kmeans_4,dbscan,gmm,agglomerative,spectral
Array_1Crop,"Array_1Crop_19,8.bmp",19,8,70.60302734375,382.5,0.6338028169014085,0.27250345918393937,36.22154055254967,0,0,2,0,0
Array_1Crop,"Array_1Crop_19,9.bmp",19,9,70.53564453125,445.5,0.684331797235023,0.25116466012572136,39.01281840626232,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,1.bmp",2,1,71.5677966101695,1283.0,0.9542580885087393,0.7372324170790332,56.568542494923804,2,-1,3,3,1
Array_1Crop,"Array_1Crop_2,10.bmp",2,10,68.446044921875,347.0,0.6504217432052484,0.2557774379348025,35.12833614050059,0,0,1,0,0
Array_1Crop,"Array_1Crop_2,11.bmp",2,11,67.51708984375,328.0,0.5694444444444444,0.24748105707518542,59.21148537234985,0,-1,1,0,0
Array_1Crop,"Array_1Crop_2,12.bmp",2,12,69.54150390625,396.5,0.46510263929618767,0.21530419880328902,59.21148537234985,0,-1,1,0,0
Array_1Crop,"Array_1Crop_2,13.bmp",2,13,74.282470703125,540.5,0.4448559670781893,0.10777835504260666,38.8329756778952,0,0,1,0,0
Array_1Crop,"Array_1Crop_2,14.bmp",2,14,72.225830078125,352.5,0.5123546511627907,0.24198926244515992,32.55764119219941,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,15.bmp",2,15,72.83251953125,301.0,0.6390658174097664,0.3113243065617141,30.265491900843113,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,16.bmp",2,16,71.688720703125,380.0,0.5841660261337432,0.31432979108126546,34.40930106817051,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,17.bmp",2,17,71.6103515625,349.5,0.5372790161414297,0.24718367951797737,35.4682957019364,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,18.bmp",2,18,71.739501953125,335.5,0.5118230358504958,0.23901937443224805,40.8166632639171,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,19.bmp",2,19,71.79638671875,345.5,0.5514764565043895,0.2537278716701199,37.44329045369811,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,2.bmp",2,2,73.65380859375,325.5,0.48293768545994065,0.17950458013576,44.04543109109048,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,20.bmp",2,20,71.88818359375,340.5,0.5693979933110368,0.2915070852967188,38.28837943815329,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,21.bmp",2,21,73.21822916666666,337.5,0.5447941888619855,0.25425278262921314,39.824615503479755,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,3.bmp",2,3,69.839111328125,313.5,0.47213855421686746,0.21153660383592043,39.44616584663204,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,4.bmp",2,4,66.627685546875,312.0,0.568824065633546,0.28924207832259835,53.665631459994955,0,-1,2,0,0
Array_1Crop,"Array_1Crop_2,5.bmp",2,5,71.512451171875,398.5,0.4185924369747899,0.1555272351325621,31.78049716414141,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,6.bmp",2,6,71.64111328125,308.0,0.6021505376344086,0.32424946165073054,60.530983801686226,0,-1,1,0,0
Array_1Crop,"Array_1Crop_2,7.bmp",2,7,67.816162109375,361.0,0.6149914821124361,0.2773936597013647,48.16637831516918,0,-1,1,0,0
Array_1Crop,"Array_1Crop_2,8.bmp",2,8,69.51171875,362.5,0.5860953920776071,0.2642480664278637,35.4682957019364,0,0,2,0,0
Array_1Crop,"Array_1Crop_2,9.bmp",2,9,69.452880859375,337.0,0.5663865546218487,0.19899165408886407,32.89376840679705,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,1.bmp",20,1,71.5582627118644,461.5,0.5289398280802292,0.151610551324156,45.27692569068709,0,-1,1,0,0
Array_1Crop,"Array_1Crop_20,10.bmp",20,10,69.8544921875,342.0,0.6937119675456389,0.30570110981182824,35.12833614050059,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,11.bmp",20,11,70.2255859375,322.0,0.6524822695035462,0.147555591326636,110.07270324653611,0,-1,1,0,0
Array_1Crop,"Array_1Crop_20,12.bmp",20,12,72.60791015625,484.5,0.4118147046323842,0.11949576722400956,110.07270324653611,0,-1,1,0,0
Array_1Crop,"Array_1Crop_20,13.bmp",20,13,69.5048828125,1025.5,0.9201435621354868,0.6688005524842834,47.095647357266465,3,-1,3,3,3
Array_1Crop,"Array_1Crop_20,14.bmp",20,14,71.57080078125,975.0,0.9298998569384835,0.6935665453914593,51.884487084291386,3,-1,3,3,3
Array_1Crop,"Array_1Crop_20,15.bmp",20,15,76.613037109375,441.0,0.5451174289245982,0.23256081346106547,36.87817782917155,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,16.bmp",20,16,86.7861328125,117.0,0.850909090909091,0.31217665605292716,48.16637831516918,1,-1,0,2,2
Array_1Crop,"Array_1Crop_20,17.bmp",20,17,74.714111328125,450.5,0.5927631578947369,0.31149625356886046,38.2099463490856,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,18.bmp",20,18,74.24267578125,440.5,0.5936657681940701,0.29365478206094353,38.2099463490856,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,19.bmp",20,19,75.7158203125,411.0,0.6017569546120058,0.27495991115830903,41.400483088968905,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,2.bmp",20,2,71.209716796875,435.0,0.6561085972850679,0.28610367664989544,41.23105625617661,0,-1,1,0,0
Array_1Crop,"Array_1Crop_20,20.bmp",20,20,76.514404296875,532.5,0.5144927536231884,0.10789546637046445,50.15974481593781,0,-1,1,0,0
Array_1Crop,"Array_1Crop_20,21.bmp",20,21,78.24114583333333,420.5,0.6674603174603174,0.3418634222629312,45.18849411078001,0,-1,2,0,0
Array_1Crop,"Array_1Crop_20,3.bmp",20,3,72.26123046875,413.5,0.6135014836795252,0.3059312958966431,41.182520563948,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,4.bmp",20,4,72.05419921875,395.0,0.6279809220985691,0.2926951924049167,41.30375285612676,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,5.bmp",20,5,71.944580078125,389.5,0.6416803953871499,0.31007315840652167,44.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,6.bmp",20,6,71.97265625,419.5,0.6728147554129912,0.338403492716007,44.204072210600685,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,7.bmp",20,7,71.96630859375,383.0,0.6064924782264449,0.283803186040113,39.11521443121589,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,8.bmp",20,8,75.911865234375,361.5,0.6206008583690987,0.2621470632882108,41.10960958218893,0,0,2,0,0
Array_1Crop,"Array_1Crop_20,9.bmp",20,9,83.19482421875,183.5,0.830316742081448,0.3318784813458028,39.01281840626232,1,-1,0,2,2
Array_1Crop,"Array_1Crop_21,1.bmp",21,1,76.62259887005649,604.5,0.6383315733896515,0.19887742527936056,51.86520991955976,3,-1,1,0,0
Array_1Crop,"Array_1Crop_21,10.bmp",21,10,70.5609375,377.5,0.7238734419942474,0.4196127544607803,43.56604182158393,0,-1,2,0,0
Array_1Crop,"Array_1Crop_21,11.bmp",21,11,71.25598958333333,372.5,0.7191119691119691,0.3278073546218435,125.02799686470227,2,-1,1,0,0
Array_1Crop,"Array_1Crop_21,12.bmp",21,12,74.72552083333333,460.0,0.578252671275927,0.25334028610263726,125.02799686470227,0,-1,1,0,0
Array_1Crop,"Array_1Crop_21,13.bmp",21,13,74.86328125,467.0,0.5612980769230769,0.25555084139175843,36.359317925395686,0,0,2,0,0
Array_1Crop,"Array_1Crop_21,14.bmp",21,14,75.834375,469.0,0.5664251207729468,0.24732657939510136,37.36308338453881,0,0,2,0,0
Array_1Crop,"Array_1Crop_21,15.bmp",21,15,75.65703125,474.5,0.5879801734820322,0.2345628035215711,38.600518131237564,0,0,2,0,0
Array_1Crop,"Array_1Crop_21,16.bmp",21,16,76.06796875,475.5,0.6123631680618158,0.29099762443054783,48.76474136094644,0,0,2,0,0
Array_1Crop,"Array_1Crop_21,17.bmp",21,17,75.053125,475.0,0.6168831168831169,0.29795493960029634,47.853944456021594,0,-1,2,0,0
Array_1Crop,"Array_1Crop_21,18.bmp",21,18,75.3375,467.5,0.6047865459249676,0.27256695974251377,47.853944456021594,0,-1,2,0,0
Array_1Crop,"Array_1Crop_21,19.bmp",21,19,75.51484375,455.0,0.6190476190476191,0.2775113820649901,52.80151512977634,0,-1,2,0,0
Array_1Crop,"Array_1Crop_21,2.bmp",21,2,76.39296875,543.5,0.6062465142219744,0.15020413576933198,47.01063709417264,0,-1,1,0,0
Array_1Crop,"Array_1Crop_21,20.bmp",21,20,75.87473958333334,478.5,0.6190168175937905,0.17177712977399717,44.204072210600685,0,-1,1,0,0
Array_1Crop,"Array_1Crop_21,21.bmp",21,21,79.29611111111112,611.0,0.6541755888650964,0.18332425527462456,48.02082881417188,3,-1,1,0,0
Array_1Crop,"Array_1Crop_21,3.bmp",21,3,75.78046875,448.0,0.6009389671361502,0.17999644902797532,50.99019513592785,0,-1,1,0,0
Array_1Crop,"Array_1Crop_21,4.bmp",21,4,75.15963541666666,413.0,0.6917922948073701,0.39303526006730494,50.11985634456667,0,-1,2,0,0
Array_1Crop,"Array_1Crop_21,5.bmp",21,5,74.38072916666667,448.5,0.6836890243902439,0.33787369780504317,45.69463863518345,0,-1,2,0,0
Array_1Crop,"Array_1Crop_21,6.bmp",21,6,73.6015625,420.0,0.6862745098039216,0.36514614933577794,46.75467891024384,0,-1,2,0,0
Array_1Crop,"Array_1Crop_21,7.bmp",21,7,72.82864583333334,420.0,0.7023411371237458,0.3312574653973953,49.39635614091387,0,-1,2,0,0
Array_1Crop,"Array_1Crop_21,8.bmp",21,8,71.91041666666666,437.0,0.7527993109388458,0.37053043852721834,39.824615503479755,0,-1,2,0,0
Array_1Crop,"Array_1Crop_21,9.bmp",21,9,71.82447916666666,427.5,0.5880330123796423,0.19743487758883288,42.190046219457976,0,-1,1,0,0
Array_1Crop,"Array_1Crop_3,1.bmp",3,1,72.0511122881356,1331.5,0.9269056735120084,0.6248476891443661,57.271284253105414,2,-1,3,1,1
Array_1Crop,"Array_1Crop_3,10.bmp",3,10,81.024169921875,184.5,0.7068965517241379,0.20563166437311678,34.20526275297414,1,-1,0,2,2
Array_1Crop,"Array_1Crop_3,11.bmp",3,11,68.4931640625,364.0,0.4687701223438506,0.15860479528585622,60.0,0,-1,1,0,0
Array_1Crop,"Array_1Crop_3,12.bmp",3,12,70.63330078125,413.0,0.5645933014354066,0.26212341209730394,60.0,0,-1,1,0,0
Array_1Crop,"Array_1Crop_3,13.bmp",3,13,71.453857421875,350.5,0.4406033940917662,0.17879562512018388,36.359317925395686,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,14.bmp",3,14,71.486572265625,364.0,0.5229885057471264,0.25705101803400404,35.608987629529715,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,15.bmp",3,15,71.968017578125,349.5,0.5139705882352941,0.23020415204871886,32.89376840679705,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,16.bmp",3,16,71.670654296875,380.5,0.6151980598221504,0.301260590418718,37.94733192202055,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,17.bmp",3,17,71.5556640625,357.0,0.5530596436870643,0.26120332066800317,33.97057550292606,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,18.bmp",3,18,71.65576171875,359.0,0.5640219952867243,0.24137897903538974,40.8166632639171,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,19.bmp",3,19,71.822265625,336.0,0.5320665083135392,0.22099042610198824,32.802438933713454,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,2.bmp",3,2,68.6455078125,1024.5,0.9171888988361683,0.6602441744366299,56.938563381947034,3,1,3,3,3
Array_1Crop,"Array_1Crop_3,20.bmp",3,20,71.942138671875,352.0,0.5560821484992101,0.25431960103713025,38.28837943815329,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,21.bmp",3,21,73.56041666666667,337.5,0.5067567567567568,0.2175035713737068,40.22437072223753,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,3.bmp",3,3,66.176513671875,1202.0,0.869753979739508,0.4288176055314936,59.07622195096772,3,-1,3,3,3
Array_1Crop,"Array_1Crop_3,4.bmp",3,4,69.03515625,385.0,0.3763440860215054,0.09627845058544389,34.058772731852805,0,-1,1,0,0
Array_1Crop,"Array_1Crop_3,5.bmp",3,5,69.760498046875,388.5,0.551063829787234,0.1765991596175509,31.906112267087632,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,6.bmp",3,6,73.070556640625,337.0,0.5400641025641025,0.2350554796052113,32.64965543462902,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,7.bmp",3,7,83.260498046875,143.5,0.5917525773195876,0.16880913252005564,30.59411708155671,1,-1,0,2,2
Array_1Crop,"Array_1Crop_3,8.bmp",3,8,70.299072265625,338.5,0.6115627822944896,0.29960488926068146,46.04345773288535,0,0,2,0,0
Array_1Crop,"Array_1Crop_3,9.bmp",3,9,71.433837890625,370.0,0.6095551894563427,0.2687211377759855,39.11521443121589,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,1.bmp",4,1,74.87447033898304,442.5,0.41529798216799624,0.12701169982156155,49.49747468305833,0,-1,1,0,0
Array_1Crop,"Array_1Crop_4,10.bmp",4,10,72.84765625,507.5,0.36935953420669576,0.07952885010330651,36.796738985948195,0,-1,1,0,0
Array_1Crop,"Array_1Crop_4,11.bmp",4,11,71.61279296875,318.0,0.47041420118343197,0.16695383985489504,48.16637831516918,0,-1,1,0,0
Array_1Crop,"Array_1Crop_4,12.bmp",4,12,81.349853515625,151.5,0.8706896551724138,0.5886473160211081,48.16637831516918,1,-1,0,2,2
Array_1Crop,"Array_1Crop_4,13.bmp",4,13,71.9912109375,464.0,0.4758974358974359,0.15077591985482072,35.014282800023196,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,14.bmp",4,14,71.660888671875,361.0,0.5138790035587188,0.21175202606463167,32.89376840679705,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,15.bmp",4,15,71.66064453125,345.0,0.5352986811481769,0.226443874870252,35.38361202590826,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,16.bmp",4,16,71.761962890625,353.0,0.5183553597650514,0.22187295722629644,30.364452901377952,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,17.bmp",4,17,71.865234375,362.5,0.5430711610486891,0.26150710649820913,33.97057550292606,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,18.bmp",4,18,72.2705078125,398.0,0.5125563425627817,0.2211998358097265,33.61547262794322,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,19.bmp",4,19,71.83056640625,347.0,0.521412471825695,0.2531096668634218,33.61547262794322,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,2.bmp",4,2,71.537841796875,536.0,0.4502309953800924,0.12392300562757164,65.7419196555744,0,-1,1,0,0
Array_1Crop,"Array_1Crop_4,20.bmp",4,20,71.394287109375,388.5,0.5776951672862454,0.2767780232495698,38.41874542459709,0,0,1,0,0
Array_1Crop,"Array_1Crop_4,21.bmp",4,21,73.74453125,366.5,0.5532075471698114,0.2592069200095528,40.22437072223753,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,3.bmp",4,3,69.42138671875,1028.5,0.9109831709477414,0.6518382967554023,57.30619512757761,3,-1,3,3,3
Array_1Crop,"Array_1Crop_4,4.bmp",4,4,65.963134765625,1175.5,0.8752792256142964,0.5343431465330968,47.20169488482379,3,-1,3,3,3
Array_1Crop,"Array_1Crop_4,5.bmp",4,5,71.2578125,392.5,0.5164473684210527,0.1471276871215818,29.832867780352597,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,6.bmp",4,6,71.10791015625,344.5,0.5161048689138577,0.19730723354887894,30.364452901377952,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,7.bmp",4,7,73.379150390625,361.5,0.600997506234414,0.2654779322973903,38.8329756778952,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,8.bmp",4,8,69.738525390625,336.5,0.5511875511875511,0.22432425462771283,46.04345773288535,0,0,2,0,0
Array_1Crop,"Array_1Crop_4,9.bmp",4,9,70.15380859375,275.5,0.5757575757575758,0.24384386015066725,35.12833614050059,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,1.bmp",5,1,73.39856991525424,1290.5,0.9485483278206541,0.7405351143989197,62.03224967708329,2,-1,3,1,1
Array_1Crop,"Array_1Crop_5,10.bmp",5,10,68.018310546875,391.5,0.7028725314183124,0.304284154562554,36.796738985948195,0,0,1,0,0
Array_1Crop,"Array_1Crop_5,11.bmp",5,11,68.59814453125,336.5,0.5847089487402259,0.2615366998985936,86.20904824900923,0,-1,1,0,0
Array_1Crop,"Array_1Crop_5,12.bmp",5,12,73.168212890625,356.5,0.4937673130193906,0.20552451129712335,86.20904824900923,0,-1,1,0,0
Array_1Crop,"Array_1Crop_5,13.bmp",5,13,74.84130859375,310.0,0.6492146596858639,0.2510468627516203,29.832867780352597,0,-1,2,0,0
Array_1Crop,"Array_1Crop_5,14.bmp",5,14,72.36474609375,367.5,0.45595533498759305,0.1532724738268839,31.622776601683793,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,15.bmp",5,15,71.724365234375,372.0,0.484375,0.17171629733951152,35.35533905932738,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,16.bmp",5,16,72.016357421875,357.0,0.5007012622720898,0.21321596618820227,29.120439557122072,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,17.bmp",5,17,73.739990234375,393.5,0.5239680426098535,0.20413352636547435,33.015148038438355,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,18.bmp",5,18,86.246826171875,184.0,0.7982646420824295,0.2666919254849411,33.61547262794322,1,-1,0,2,2
Array_1Crop,"Array_1Crop_5,19.bmp",5,19,73.1201171875,391.0,0.557774607703281,0.2571644532970168,33.97057550292606,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,2.bmp",5,2,86.465576171875,89.0,0.4587628865979381,0.21609535075881003,28.071337695236398,1,-1,0,2,2
Array_1Crop,"Array_1Crop_5,20.bmp",5,20,72.16015625,390.0,0.5847076461769115,0.25960925439276755,38.41874542459709,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,21.bmp",5,21,74.18932291666667,351.0,0.5497259201252936,0.24915079045370628,35.38361202590826,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,3.bmp",5,3,68.7451171875,371.0,0.5096153846153846,0.1805071102499182,57.30619512757761,0,-1,1,0,0
Array_1Crop,"Array_1Crop_5,4.bmp",5,4,73.657958984375,423.0,0.4633077765607886,0.1573072590328376,29.832867780352597,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,5.bmp",5,5,72.102783203125,275.5,0.507366482504604,0.19686920802297614,44.384682042344295,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,6.bmp",5,6,70.586669921875,378.0,0.5558823529411765,0.19222900303321588,28.600699292150182,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,7.bmp",5,7,70.124755859375,373.0,0.6109746109746109,0.2835628043844608,40.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,8.bmp",5,8,69.043701171875,390.5,0.5930144267274108,0.26537696910254727,40.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_5,9.bmp",5,9,69.02783203125,382.0,0.6226568867155664,0.24949017461976067,35.12833614050059,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,1.bmp",6,1,75.31912076271186,343.0,0.4777158774373259,0.1517939100396805,31.906112267087632,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,10.bmp",6,10,65.446044921875,685.5,0.671071953010279,0.20645280750092826,55.08175741568164,3,-1,1,0,0
Array_1Crop,"Array_1Crop_6,11.bmp",6,11,64.115234375,1032.5,0.872043918918919,0.46090403818381126,95.04735661763561,3,-1,1,0,3
Array_1Crop,"Array_1Crop_6,12.bmp",6,12,71.196533203125,429.0,0.34210526315789475,0.0777739214068644,95.04735661763561,0,-1,1,0,0
Array_1Crop,"Array_1Crop_6,13.bmp",6,13,72.329833984375,333.0,0.43844634628044765,0.18922120184153088,27.313000567495326,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,14.bmp",6,14,71.712158203125,368.0,0.4534812076401725,0.16153912065697218,33.97057550292606,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,15.bmp",6,15,72.829345703125,418.5,0.5290771175726928,0.2108675321383012,37.12142238654117,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,16.bmp",6,16,72.77001953125,360.0,0.5045550105115627,0.2068617849948963,26.832815729997478,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,17.bmp",6,17,73.520263671875,405.5,0.5743626062322946,0.24299454538212975,32.28002478313795,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,18.bmp",6,18,76.55615234375,363.0,0.5159914712153518,0.22397706962408326,35.014282800023196,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,19.bmp",6,19,75.2578125,395.0,0.5284280936454849,0.23815949708899106,33.97057550292606,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,2.bmp",6,2,76.539794921875,555.0,0.5258171482709616,0.14432949987937482,56.88585061331157,0,-1,1,0,0
Array_1Crop,"Array_1Crop_6,20.bmp",6,20,89.11328125,202.0,0.8047808764940239,0.26648918188203635,33.61547262794322,1,-1,0,2,2
Array_1Crop,"Array_1Crop_6,21.bmp",6,21,89.890625,225.5,0.7982300884955752,0.3063041355771291,34.058772731852805,1,-1,0,2,2
Array_1Crop,"Array_1Crop_6,3.bmp",6,3,72.84716796875,541.0,0.46378054007715386,0.1352899786148705,54.644304369257,0,3,1,0,0
Array_1Crop,"Array_1Crop_6,4.bmp",6,4,73.01171875,304.0,0.47425897035881437,0.20194405200676058,44.27188724235731,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,5.bmp",6,5,72.248779296875,332.0,0.4850255661066472,0.13908248521395888,29.154759474226502,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,6.bmp",6,6,70.477783203125,388.5,0.4238952536824877,0.13369038726483307,32.0,0,0,1,0,0
Array_1Crop,"Array_1Crop_6,7.bmp",6,7,70.15771484375,377.5,0.595895816890292,0.27518246967630117,36.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,8.bmp",6,8,72.97900390625,378.0,0.5952755905511811,0.2217237270395773,36.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_6,9.bmp",6,9,84.165771484375,170.5,0.8236714975845411,0.29745773027816286,51.24451190127583,1,-1,0,2,2
Array_1Crop,"Array_1Crop_7,1.bmp",7,1,73.93564618644068,481.0,0.40267894516534114,0.11512355205242776,41.593268686170845,0,0,1,0,0
Array_1Crop,"Array_1Crop_7,10.bmp",7,10,64.927001953125,352.5,0.7078313253012049,0.2993773601556077,46.66904755831214,0,-1,1,0,0
Array_1Crop,"Array_1Crop_7,11.bmp",7,11,72.01318359375,355.5,0.714572864321608,0.3254863608657616,82.38931969618392,0,-1,1,0,0
Array_1Crop,"Array_1Crop_7,12.bmp",7,12,72.844482421875,505.0,0.3931490852471779,0.11843319273303778,82.38931969618392,0,-1,1,0,0
Array_1Crop,"Array_1Crop_7,13.bmp",7,13,71.0498046875,401.0,0.3113354037267081,0.09178623837748895,29.832867780352597,0,-1,1,0,0
Array_1Crop,"Array_1Crop_7,14.bmp",7,14,73.090087890625,520.5,0.4353826850690088,0.15601738379693056,27.459060435491963,0,0,1,0,0
Array_1Crop,"Array_1Crop_7,15.bmp",7,15,87.715576171875,105.5,0.7700729927007299,0.3117390874501953,33.015148038438355,1,-1,0,2,2
Array_1Crop,"Array_1Crop_7,16.bmp",7,16,75.73388671875,452.0,0.4256120527306968,0.14864237047576842,29.698484809834994,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,17.bmp",7,17,87.6845703125,129.5,0.8248407643312102,0.3105883520040697,32.28002478313795,1,-1,0,2,2
Array_1Crop,"Array_1Crop_7,18.bmp",7,18,73.745361328125,391.5,0.5199203187250996,0.21829119790880175,31.906112267087632,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,19.bmp",7,19,73.619384765625,394.0,0.4873222016079159,0.2169914621019403,33.97057550292606,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,2.bmp",7,2,73.68603515625,369.0,0.369,0.10786437452098455,30.0,0,0,1,0,0
Array_1Crop,"Array_1Crop_7,20.bmp",7,20,78.01806640625,363.0,0.5226781857451404,0.2229038424838234,28.844410203711913,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,21.bmp",7,21,79.29010416666667,563.0,0.5220213259156236,0.13613818907110775,35.38361202590826,0,-1,1,0,0
Array_1Crop,"Array_1Crop_7,3.bmp",7,3,72.859619140625,373.5,0.6178660049627791,0.2777979240785509,32.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,4.bmp",7,4,72.271484375,383.0,0.47196549599507087,0.16172671570099628,32.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,5.bmp",7,5,71.711181640625,378.5,0.5517492711370262,0.21339130002517562,28.319604517012593,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,6.bmp",7,6,71.056640625,368.0,0.5533834586466165,0.21729652399116417,32.2490309931942,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,7.bmp",7,7,70.413330078125,361.0,0.7030185004868549,0.3824442120466829,32.2490309931942,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,8.bmp",7,8,69.843017578125,350.5,0.6872549019607843,0.31641773661417455,32.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_7,9.bmp",7,9,71.654296875,379.5,0.662303664921466,0.3454336052226189,40.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,1.bmp",8,1,74.19650423728814,417.0,0.4034833091436865,0.14490314105459556,34.9857113690718,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,10.bmp",8,10,67.799560546875,361.0,0.6928982725527831,0.31029909001889117,34.058772731852805,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,11.bmp",8,11,70.97119140625,355.5,0.684971098265896,0.2624467616563624,118.06777714516353,0,-1,1,0,0
Array_1Crop,"Array_1Crop_8,12.bmp",8,12,84.48193359375,225.0,0.8522727272727273,0.5171544624872407,118.06777714516353,1,-1,1,0,0
Array_1Crop,"Array_1Crop_8,13.bmp",8,13,73.4453125,393.5,0.43795214245965497,0.16919967910404285,32.64965543462902,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,14.bmp",8,14,72.5107421875,383.5,0.44618964514252474,0.15806515983526473,35.4682957019364,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,15.bmp",8,15,75.4306640625,404.5,0.35529205094422484,0.0997647835663429,27.459060435491963,0,-1,1,0,0
Array_1Crop,"Array_1Crop_8,16.bmp",8,16,74.091796875,371.0,0.3719298245614035,0.12826316330402682,29.017236257093817,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,17.bmp",8,17,76.221435546875,335.5,0.5545454545454546,0.22365761455246805,25.495097567963924,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,18.bmp",8,18,73.51171875,347.5,0.5144337527757217,0.20127045829265497,31.906112267087632,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,19.bmp",8,19,73.31982421875,373.0,0.47455470737913485,0.20099251818462216,33.97057550292606,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,2.bmp",8,2,73.224609375,395.0,0.43694690265486724,0.14712191140884096,32.984845004941285,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,20.bmp",8,20,73.73828125,397.0,0.5639204545454546,0.25981910292267624,30.59411708155671,0,0,2,0,0
