array,row,col,filename,defect_type,layer_layer_missing,layer_layer_collapsed,layer_layer_stitching,center_mean,center_std,center_edge_contrast,mean_intensity,dark_ratio,contour_area,stitching_score,max_intensity_jump,rotation_asymmetry,neighbor_deviation,anisotropy,curvature_irregularity,radial_deviation,lof_score,is_lof_outlier
Array_2Crop,19,14,"Array_2Crop_19,14.bmp",Good,0,0.0,0.0,73.3896484375,7.290935770369521,-0.9807942708333286,74.125244140625,0.7734375,0.4090576171875,17.107714843750003,2.0625,11.488464653357333,2.0308472349859983,0.17824336531345378,20.037199202458446,11.572123099156537,1.143079797883992,0.0
Array_2Crop,19,15,"Array_2Crop_19,15.bmp",Good,0,0.0,0.0,72.6552734375,7.809206275903264,0.908203125,71.97412109375,0.893310546875,0.4404296875,10.874609375000006,1.8125,9.751437891334918,0.1450136416392689,0.11045516495399729,16.875909991224173,12.117800054698714,0.985889628352371,0.0
Array_2Crop,19,16,"Array_2Crop_19,16.bmp",Good,0,2.0,0.0,72.052734375,7.9976285757525245,0.9632161458333286,71.330322265625,0.9306640625,0.306396484375,10.642480468749994,2.0,9.474186059291801,0.4874111470113336,0.14935816524388815,13.571488154546977,11.453820016426075,1.0681452450820508,0.0
Array_2Crop,19,17,"Array_2Crop_19,17.bmp",Good,0,0.0,0.0,71.80859375,8.66231085060222,0.7978515625,71.210205078125,0.926025390625,0.4754638671875,9.818261718749994,1.890625,10.031213935943367,0.5647994040939729,0.12038466946914923,10.67242944692037,10.84687174064752,1.0085419556811326,0.0
Array_2Crop,19,18,"Array_2Crop_19,18.bmp",Good,0,0.0,0.0,71.755859375,8.469324521780035,-0.31640625,71.9931640625,0.880859375,0.4600830078125,9.777539062499997,2.0625,10.053628840292383,0.16245930677151432,0.11009019547682454,7.772909576964331,9.141540315170877,1.0032066187708515,0.0
Array_2Crop,19,19,"Array_2Crop_19,19.bmp",Good,0,2.0,0.0,71.810546875,8.3595500036442,-0.5074869791666714,72.191162109375,0.87255859375,0.3389892578125,10.39697265625,1.953125,10.140201170614475,0.14934933167898293,0.08717572989836771,14.467438843560497,9.165287047629025,1.0115285764712199,0.0
Array_2Crop,19,2,"Array_2Crop_19,2.bmp",Good,0,2.0,0.0,68.9619140625,8.371472825845208,-4.383463541666671,72.24951171875,0.89208984375,0.3231201171875,15.261328125000006,1.65625,7.922428142294482,0.5515294679468279,0.09696106818004382,20.468688142980337,9.686167667690325,0.9915985608816469,0.0
Array_2Crop,19,20,"Array_2Crop_19,20.bmp",Good,0,2.0,0.0,71.7353515625,8.114372874229334,-0.7897135416666714,72.32763671875,0.865478515625,0.327392578125,10.673242187499994,1.84375,10.015857404811761,1.787607097346284,0.08361063074778488,26.92269212814202,8.863850912666548,1.0767187631190005,0.0
Array_2Crop,19,21,"Array_2Crop_19,21.bmp",Good,2,0.0,1.0,63.79418103448276,7.100243483075116,-12.813262785741955,73.4584216101695,0.7123940677966102,0.6170550847457628,44.26387042178064,2.355932203389827,14.511738914111584,2.9299649881493273,0.16947317702026615,15.793120493823064,11.907324380698169,1.1237349528381544,0.0
Array_2Crop,19,3,"Array_2Crop_19,3.bmp",Good,0,2.0,0.0,68.6962890625,8.320164810804103,-4.685872395833329,72.210693359375,0.87646484375,0.3365478515625,15.996386718750003,2.34375,8.11243291617305,0.6332811944868741,0.11655387859284672,9.960421861620935,8.961901104284895,0.9952281288830884,0.0
Array_2Crop,19,4,"Array_2Crop_19,4.bmp",Good,0,2.0,0.0,68.73046875,8.008760424077714,-4.865885416666671,72.3798828125,0.862548828125,0.3768310546875,16.939062500000006,2.453125,8.013219877286218,0.4190070447386521,0.08714328613071477,23.30802534454488,9.49471996917275,1.0253515363233965,0.0
Array_2Crop,19,5,"Array_2Crop_19,5.bmp",Good,0,2.0,0.0,67.9228515625,7.909825357180227,-5.507161458333329,72.05322265625,0.848876953125,0.3564453125,16.674218749999994,1.828125,8.387279279036507,0.6795013627285874,0.08808758017687442,3.714331240494121,8.961524642274911,1.1160643900518228,0.0
Array_2Crop,19,6,"Array_2Crop_19,6.bmp",Good,2,0.0,0.0,60.88671875,5.553087135404813,-11.475911458333329,69.49365234375,0.904296875,0.4686279296875,22.75390625,2.5625,7.095894602854307,1.9033513715376524,0.15152405343527364,12.692958875387012,12.261521216726543,1.0824729553589778,0.0
Array_2Crop,19,7,"Array_2Crop_19,7.bmp",Good,0,2.0,0.0,67.2626953125,8.139310412147367,-5.0703125,71.0654296875,0.890380859375,0.3583984375,15.845898437499997,1.46875,8.327509049089239,0.6990539040484738,0.09731484438554248,18.573259791670925,7.976634091514521,0.9895405881273318,0.0
Array_2Crop,19,8,"Array_2Crop_19,8.bmp",Good,0,2.0,0.0,67.01953125,7.551361203801169,-6.960286458333329,72.23974609375,0.85400390625,0.326904296875,19.155078125000003,2.125,8.091191067536812,1.4217304621149816,0.18517927884991867,9.003435976968735,6.69775862014085,1.1159084430290125,0.0
Array_2Crop,19,9,"Array_2Crop_19,9.bmp",Good,0,2.0,0.0,66.4970703125,8.069884651711643,-4.958333333333329,70.2158203125,0.93994140625,0.3482666015625,16.105664062499997,1.78125,8.706726695089712,0.5439105610304102,0.09522675589010245,19.112968052709537,7.669246612739595,0.9732014493048811,0.0
Array_2Crop,2,1,"Array_2Crop_2,1.bmp",Good,0,2.0,0.0,71.51293103448276,7.482295542241743,-0.9058908045977034,72.19234913793103,0.9404633620689655,0.3168103448275862,12.252909482758625,2.6875,8.961025998668896,1.2382253352057246,0.01307398878923252,29.7853438447502,13.74556561421084,1.1782060405166161,0.0
Array_2Crop,2,10,"Array_2Crop_2,10.bmp",Good,0,2.0,0.0,67.1337890625,7.349576870422907,-3.1995442708333286,69.533447265625,0.98486328125,0.3304443359375,14.823339843750006,1.859375,8.842424408116393,1.055144507687965,0.04111250007289489,6.895838572179253,11.150795992531187,1.0730756279989677,0.0
Array_2Crop,2,11,"Array_2Crop_2,11.bmp",Stitching,0,2.0,2.0,68.7392578125,8.162376879571154,-1.2945963541666714,69.710205078125,0.992919921875,0.2489013671875,20.507519531249997,8.3125,,,,,,,
Array_2Crop,2,12,"Array_2Crop_2,12.bmp",Good,0,2.0,0.0,73.3095703125,6.584106263124757,3.1354166666666714,70.9580078125,0.969482421875,0.375732421875,12.005664062500003,1.921875,8.063176663909282,1.2452279192091795,0.2959797564264488,15.242194228332163,16.33912747660984,1.1283778905011927,0.0
Array_2Crop,2,13,"Array_2Crop_2,13.bmp",Good,0,2.0,0.0,72.5302734375,7.127950425541829,3.07421875,70.224609375,0.955078125,0.4158935546875,10.999609375000006,1.875,8.398036634251293,0.7509483365342757,0.09873323525832348,38.706311078559466,16.141603001764267,1.041841190741267,0.0
Array_2Crop,2,14,"Array_2Crop_2,14.bmp",Good,0,2.0,0.0,72.7421875,6.892161641302658,3.2320963541666714,70.318115234375,0.955078125,0.4248046875,11.095800781250006,1.875,8.61606176523405,0.7376651890998803,0.055280002314722236,7.008856067212818,16.445432680132644,1.0185734548508878,0.0
Array_2Crop,2,15,"Array_2Crop_2,15.bmp",Good,0,2.0,0.0,72.7275390625,7.276821574357627,3.0146484375,70.466552734375,0.95703125,0.45556640625,11.412207031250006,2.21875,8.788032997867134,1.223446533120915,0.05058294275333365,15.904556641689656,15.644356317741908,1.1541323075448304,0.0
Array_2Crop,2,16,"Array_2Crop_2,16.bmp",Good,0,0.0,0.0,73.0234375,7.529981577573331,2.1943359375,71.377685546875,0.9267578125,0.4459228515625,11.081738281249997,2.046875,9.653081355419259,1.343816221645438,0.019448694830887698,6.72097391654812,13.44868309824699,1.0756686241050182,0.0
Array_2Crop,2,17,"Array_2Crop_2,17.bmp",Good,0,2.0,0.0,73.607421875,7.231805266720854,1.8138020833333286,72.2470703125,0.8125,0.18603515625,18.905468749999997,2.4375,13.373182449457454,0.925382716008906,0.15802806094795854,15.226111461140725,15.840727227394307,1.1424981287797218,0.0
Array_2Crop,2,18,"Array_2Crop_2,18.bmp",Collapsed,2,1.0,,61.9482421875,16.766498894860106,-5.000325520833329,65.698486328125,0.80078125,0.275390625,,,,,,,,,
Array_2Crop,2,19,"Array_2Crop_2,19.bmp",Collapsed,2,1.0,,64.1328125,15.602356639778613,-5.37109375,68.1611328125,0.81103515625,0.2578125,,,,,,,,,
Array_2Crop,2,2,"Array_2Crop_2,2.bmp",Good,0,2.0,0.0,70.3681640625,7.872904120182304,-2.0540364583333286,71.90869140625,0.940673828125,0.32275390625,12.6787109375,1.578125,7.4838560269937515,1.0361881405657938,0.045537292658857274,8.892615680217528,15.484912710616067,1.0671433713707432,0.0
Array_2Crop,2,20,"Array_2Crop_2,20.bmp",Irregular,0,2.0,0.0,72.3388671875,7.760414693605996,1.6038411458333286,71.135986328125,0.94091796875,0.4306640625,11.526074218749997,1.9375,9.311506681143847,3.6123350006943307,0.02717618162110012,8.899694599719885,13.620581155995566,1.5312899179956823,1.0
Array_2Crop,2,21,"Array_2Crop_2,21.bmp",Good,0,0.0,1.0,68.39762931034483,6.915770550767647,-8.060235858194503,74.47695974576271,0.6922669491525424,0.6407574152542372,39.53927801724139,1.953125,15.512048984355053,2.7290326972879684,0.14329428186817755,20.842475288964174,8.649853004573984,1.0368436624282007,0.0
Array_2Crop,2,3,"Array_2Crop_2,3.bmp",Good,0,0.0,0.0,69.712890625,7.845902956753105,-2.6650390625,71.711669921875,0.94140625,0.465576171875,13.718066406250003,1.890625,7.629232729211303,1.0344815977106925,0.013131327536200171,8.27991196557364,14.965628591942783,1.1789469730601663,0.0
Array_2Crop,2,4,"Array_2Crop_2,4.bmp",Good,0,0.0,0.0,69.4697265625,7.60352133185552,-2.884765625,71.63330078125,0.945068359375,0.459228515625,14.4150390625,1.75,7.858123748189629,1.1678963143360084,0.046297468792394304,1.7384455975421558,13.919760785004508,1.1682139285474702,0.0
Array_2Crop,2,5,"Array_2Crop_2,5.bmp",Good,0,2.0,0.0,69.115234375,7.436738560270783,-3.5852864583333286,71.80419921875,0.926025390625,0.3516845703125,15.0595703125,1.78125,7.927600291940046,1.2797928743208125,0.012145238150176848,16.14541651502394,13.183567850729803,1.0867690958306897,0.0
Array_2Crop,2,6,"Array_2Crop_2,6.bmp",Good,2,2.0,0.0,63.0595703125,5.645567105293201,-8.614908854166671,69.520751953125,0.966064453125,0.442138671875,20.35009765625,1.8125,8.096003735337687,1.8095445169387154,0.21545395421859978,5.737788654098775,8.804404109943574,1.0848655149838329,0.0
Array_2Crop,2,7,"Array_2Crop_2,7.bmp",Good,0,2.0,0.0,68.6796875,7.599787819560738,-2.818359375,70.79345703125,0.955078125,0.348388671875,14.242382812499997,2.34375,8.295822381709108,1.155010566843577,0.029677848587143365,9.795284681747814,12.667292777714664,1.0313785613304463,0.0
Array_2Crop,2,8,"Array_2Crop_2,8.bmp",Good,0,2.0,0.0,68.4736328125,7.402576098658043,-2.8756510416666714,70.63037109375,0.971923828125,0.360107421875,14.108007812500006,1.75,8.431891888865183,0.944150224219899,0.02841578673086569,8.76116560511673,11.80279531269628,1.0214518619885307,0.0
Array_2Crop,2,9,"Array_2Crop_2,9.bmp",Good,0,2.0,0.0,67.9658203125,7.46487894653774,-2.8046875,70.0693359375,0.977294921875,0.3370361328125,14.503124999999997,1.84375,8.78334718081151,0.8673801120322423,0.03068353948565601,13.073641164180703,11.802339107743926,1.06317492042966,0.0
Array_2Crop,20,1,"Array_2Crop_20,1.bmp",Good,0,2.0,0.0,68.81357758620689,7.230260652108515,-5.211925287356323,72.72252155172414,0.8483297413793104,0.35560344827586204,18.81950431034484,2.875,8.858506683389926,0.9219381763616237,0.15738255764837186,76.78063755589923,4.931880290716369,1.4967963009719072,0.0
Array_2Crop,20,10,"Array_2Crop_20,10.bmp",Good,0,2.0,0.0,66.5341796875,7.964324979178236,-6.228841145833329,71.205810546875,0.86865234375,0.3614501953125,18.014550781249994,1.921875,8.62157178503542,0.7464484618198869,0.1390477417239582,51.74261964011741,7.061723877131028,1.1599219029956305,0.0
Array_2Crop,20,11,"Array_2Crop_20,11.bmp",Stitching,0,2.0,2.0,67.6416015625,8.153523716620782,-5.091145833333329,71.4599609375,0.90625,0.2822265625,20.1953125,6.34375,,,,,,,
Array_2Crop,20,12,"Array_2Crop_20,12.bmp",Good,0,0.0,0.0,72.0458984375,7.4286214583147965,0.7369791666666714,71.4931640625,0.93017578125,0.4508056640625,9.64453125,2.09375,9.070221884569735,3.259358738963743,0.13662263900510985,4.174291577004886,13.23895204726985,1.1937711994375975,0.0
Array_2Crop,20,13,"Array_2Crop_20,13.bmp",Irregular,0,0.0,1.0,75.109375,9.175680641476958,-2.3352864583333286,76.86083984375,0.5703125,0.5440673828125,28.401757812499994,2.125,14.89722807821565,3.7935296325073398,0.07898306065307606,12.377673845835277,16.206494700491493,2.2272339889971446,1.0
Array_2Crop,20,14,"Array_2Crop_20,14.bmp",Missing,1,,,91.4140625,2.305402431484306,8.348958333333329,,,,,,,,,,,,
Array_2Crop,20,15,"Array_2Crop_20,15.bmp",Good,0,2.0,0.0,73.1953125,7.63887936986465,-0.021158854166671404,73.211181640625,0.826904296875,0.37841796875,12.367871093749997,2.296875,9.58212421475429,1.3047259768933825,0.26566364505395157,15.093297323946597,11.0978755613906,1.0122279641809686,0.0
Array_2Crop,20,16,"Array_2Crop_20,16.bmp",Good,0,0.0,0.0,72.431640625,7.903298290641041,0.2333984375,72.256591796875,0.884521484375,0.4322509765625,10.792089843750006,2.09375,9.66529488632233,1.3154960084162146,0.12032267463751506,6.715869892978928,10.966261961607554,1.0587028375810772,0.0
Array_2Crop,20,17,"Array_2Crop_20,17.bmp",Good,0,0.0,0.0,72.3818359375,7.9056757541233305,0.2965494791666714,72.159423828125,0.891845703125,0.4449462890625,10.09130859375,1.59375,9.685828541337855,1.283690962987686,0.10237849508856163,16.569342949641925,10.323804945090476,1.0544227376545734,0.0
Array_2Crop,20,18,"Array_2Crop_20,18.bmp",Good,0,2.0,0.0,71.8740234375,7.901415828394344,-0.6487630208333286,72.360595703125,0.8779296875,0.3360595703125,10.41455078125,1.875,9.62850877039701,1.3698896774131681,0.10039569640065092,15.542487650000165,8.71325215950208,1.0809166814127054,0.0
Array_2Crop,20,19,"Array_2Crop_20,19.bmp",Good,0,0.0,0.0,72.2177734375,7.914486601632442,-0.7861328125,72.807373046875,0.84619140625,0.470947265625,10.658300781250006,1.59375,9.949354365898422,1.0459341158428879,0.1154685397247389,15.423153419961007,9.14300971619057,1.025934791070609,0.0
Array_2Crop,20,2,"Array_2Crop_20,2.bmp",Good,0,2.0,0.0,69.2939453125,8.046527447648412,-5.030924479166671,73.067138671875,0.833984375,0.342041015625,16.382714843749994,1.765625,7.982193595491071,0.6431607679319137,0.12034756112603595,17.436484755548687,8.615135722665388,0.9924481644168018,0.0
Array_2Crop,20,20,"Array_2Crop_20,20.bmp",Good,0,2.0,0.0,72.048828125,7.855230554491,-1.3118489583333286,73.03271484375,0.830322265625,0.3369140625,11.158203125,1.765625,9.95242179939055,2.4715243198285055,0.11906323748264892,30.90462105050205,8.563445244232122,1.1324371295866762,0.0
Array_2Crop,20,21,"Array_2Crop_20,21.bmp",Good,2,0.0,1.0,63.81896551724138,6.741180877227713,-13.438759201859739,73.95497881355932,0.6975635593220338,0.6104343220338984,44.21555985778295,2.101694915254228,14.073488477903894,2.466198949962187,0.22186869972473494,46.26336716450005,13.139680784806085,1.2095904404592441,0.0
Array_2Crop,20,3,"Array_2Crop_20,3.bmp",Good,0,2.0,0.0,68.8544921875,8.044390959793132,-5.503580729166671,72.982177734375,0.822265625,0.3568115234375,17.42529296875,2.5625,7.966959578890841,0.6174260041629672,0.11337841985517617,24.43068636483563,8.672397728163826,0.980392979209919,0.0
Array_2Crop,20,4,"Array_2Crop_20,4.bmp",Good,0,2.0,0.0,68.19921875,7.537883448929708,-6.162109375,72.82080078125,0.82421875,0.3638916015625,17.57421875,2.171875,7.674539423584453,0.7034969930361042,0.13406473341038896,21.878997398960568,7.035677674793361,0.9742362937330892,0.0
Array_2Crop,20,5,"Array_2Crop_20,5.bmp",Good,0,2.0,0.0,68.3369140625,7.649854768359315,-5.72265625,72.62890625,0.80859375,0.372314453125,17.392968749999994,1.875,8.284141177348848,0.6339117583155259,0.11876808597571906,44.29461178603853,7.922615868834759,1.1065810191200858,0.0
Array_2Crop,20,6,"Array_2Crop_20,6.bmp",Good,2,0.0,0.0,61.177734375,5.884272299268904,-12.256510416666671,70.3701171875,0.851318359375,0.4752197265625,23.205273437499997,2.5,7.105022725155142,1.9754113842169585,0.18094684490103274,24.373421302335238,12.020404674076595,1.0620914798221597,0.0
Array_2Crop,20,7,"Array_2Crop_20,7.bmp",Good,2,0.0,0.0,67.138671875,8.231175765714397,-7.966796875,73.11376953125,0.737060546875,0.41650390625,29.080273437499997,2.015625,10.636100364118457,1.379967370922325,0.16634368400407473,23.56700639892141,8.789841886529226,1.1167002172588207,0.0
Array_2Crop,20,8,"Array_2Crop_20,8.bmp",Missing,1,,,90.4375,0.8727650027355588,6.305989583333329,,,,,,,,,,,,
Array_2Crop,20,9,"Array_2Crop_20,9.bmp",Good,0,2.0,0.0,67.07421875,7.773801616786245,-6.602213541666671,72.02587890625,0.815673828125,0.379150390625,22.959570312500006,2.28125,10.075158215052362,0.7504869729081213,0.2357154099933601,15.042686502354162,6.883217704435176,1.0755892935098919,0.0
Array_2Crop,21,1,"Array_2Crop_21,1.bmp",Good,0,0.0,0.0,70.03923900118906,6.629457656132956,-6.46095472217398,74.91233196960842,0.7077732320280538,0.4396551724137931,25.493512565751033,2.4915254237288167,9.487450285538678,1.4818878312610404,0.13297256560967413,9.651611678749163,10.723948574450434,1.0910710928926868,0.0
Array_2Crop,21,10,"Array_2Crop_21,10.bmp",Good,0,2.0,0.0,68.05818965517241,6.80666333001485,-6.7040996706702884,73.1146716101695,0.8042902542372882,0.3486493644067797,20.34419138418079,2.109375,8.411107165752489,0.9396414568434148,0.1815597688518806,7.1582956223459515,8.275855227928286,1.0745317485783066,0.0
Array_2Crop,21,11,"Array_2Crop_21,11.bmp",Stitching,0,2.0,2.0,68.9665948275862,7.7837117480810285,-6.306930453312674,73.72351694915254,0.7788665254237288,0.2740995762711864,28.908209745762733,7.779661016949163,,,,,,,
Array_2Crop,21,12,"Array_2Crop_21,12.bmp",Good,0,0.0,0.0,74.05172413793103,6.950216850482271,-2.2232056373498637,75.72854872881356,0.670021186440678,0.4074417372881356,21.31041666666667,2.421875,11.744740471266446,0.9297124051905795,0.15922815257117154,4.865863813017836,13.212555063722462,1.0698710267980016,0.0
Array_2Crop,21,13,"Array_2Crop_21,13.bmp",Good,0,0.0,0.0,74.04525862068965,6.9612612760767,-2.7296711545912444,76.1040783898305,0.633739406779661,0.4144597457627119,21.736475988700562,2.5625,11.61009488736594,0.9269044362485745,0.1801137752759556,21.889434939950505,13.639400102601897,1.025623668536077,0.0
Array_2Crop,21,14,"Array_2Crop_21,14.bmp",Good,0,0.0,0.0,74.5625,6.8685608560133335,-2.880266853932582,76.73490466101696,0.605667372881356,0.3655985169491525,19.81223516949153,2.288135593220346,11.351079403978195,1.21802177145344,0.20434016180908346,9.038853978086648,15.007679013308916,1.0230695883249639,0.0
Array_2Crop,21,15,"Array_2Crop_21,15.bmp",Good,0,0.0,0.0,74.13685344827586,7.466276163817185,-2.3452392483533515,75.90572033898304,0.6549258474576272,0.4173728813559322,20.989812853107352,2.34375,11.841608253683544,1.802935805185157,0.196796322482307,6.8791139544149615,13.054507457681412,1.023383496355472,0.0
Array_2Crop,21,16,"Array_2Crop_21,16.bmp",Good,0,0.0,0.0,73.65948275862068,7.452319454351291,-2.548382409918645,75.58156779661017,0.6800847457627118,0.4318061440677966,22.049523305084747,2.578125,11.615338863357648,2.1170932380129344,0.2539522513098135,14.687133846324787,11.876655695416478,1.0168434040319219,0.0
Array_2Crop,21,17,"Array_2Crop_21,17.bmp",Good,0,0.0,0.0,73.25,7.460094988763837,-2.9399578651685374,75.46742584745763,0.6975635593220338,0.4381620762711864,22.43273305084746,2.59375,11.404652612514397,2.161984087382158,0.23588930436854166,5.961013049375273,11.248995555665871,1.0226137907867805,0.0
Array_2Crop,21,18,"Array_2Crop_21,18.bmp",Good,0,0.0,0.0,73.15948275862068,7.457234146234896,-3.227806567222018,75.59401483050847,0.6877648305084746,0.4421345338983051,23.26746115819209,2.640625,11.253861754674034,2.1255689844844334,0.21619903652010103,17.157200021943112,11.587462602424353,1.0498605501796676,0.0
Array_2Crop,21,19,"Array_2Crop_21,19.bmp",Good,0,0.0,0.0,73.38254310344827,7.584381438752071,-3.2937209414955504,75.86679025423729,0.6591631355932204,0.4408103813559322,24.07597104519776,2.546875,11.545351017272651,2.3277108669393076,0.20928336397177727,5.725306662464739,12.202117473699012,1.1457841486964122,0.0
Array_2Crop,21,2,"Array_2Crop_21,2.bmp",Good,0,0.0,0.0,70.53017241379311,7.310917908165066,-6.541456799690039,75.46398305084746,0.6848516949152542,0.4500794491525424,22.387252824858763,2.296875,7.767372622853746,1.7217435962827756,0.21009431251698452,10.672445682868007,14.37080120990673,1.1008042591441696,0.0
Array_2Crop,21,20,"Array_2Crop_21,20.bmp",Good,0,0.0,0.0,72.82219827586206,7.674385204759499,-3.671832623014339,75.59163135593221,0.6774364406779662,0.4381620762711864,23.42371115819209,2.578125,10.791624736576152,1.468623253899197,0.21854745151123212,10.51654659382065,11.557342921803228,1.0428411828876174,0.0
Array_2Crop,21,21,"Array_2Crop_21,21.bmp",Good,2,0.0,1.0,64.60285374554103,6.736889160881718,-15.008888678701396,75.98563631140478,0.5960930767020971,0.5147945992530882,42.09595298395999,2.3898305084745743,13.24250699396047,3.5302378765163605,0.09563203454910751,52.80495055295186,16.855279631411175,1.2138206786635177,0.0
Array_2Crop,21,3,"Array_2Crop_21,3.bmp",Good,0,0.0,0.0,70.01077586206897,7.069230637900503,-6.982903913211928,75.27754237288136,0.6996822033898306,0.4567002118644068,22.305702683615806,2.15625,7.791206192948709,1.507810613561045,0.22364208362726584,27.17680589801723,13.807570537120831,1.1282852289957677,0.0
Array_2Crop,21,4,"Array_2Crop_21,4.bmp",Good,0,2.0,0.0,69.67241379310344,7.059355326223402,-7.061083397907794,74.99814618644068,0.7174258474576272,0.3482521186440678,22.493502824858766,2.237288135593218,7.812602026874941,1.362219020023857,0.23797296570659518,9.791972082275686,13.096431142878673,1.0292245293340072,0.0
Array_2Crop,21,5,"Array_2Crop_21,5.bmp",Good,0,0.0,0.0,70.44719827586206,7.071023062495402,-5.601607903913219,74.67213983050847,0.730667372881356,0.3707627118644068,20.2787959039548,1.828125,8.010095847219867,2.2776297197704736,0.19602483726560171,9.216899690462919,13.698479856227047,1.0747617043460933,0.0
Array_2Crop,21,6,"Array_2Crop_21,6.bmp",Good,2,2.0,0.0,58.338362068965516,5.637367085972805,-17.35861826811314,71.43087923728814,0.7523834745762712,0.3859904661016949,29.324117231638418,2.125,7.396938900700491,2.7776515857399766,0.0479030986955917,4.758584018611211,21.771162485652138,1.1169078985165255,0.0
Array_2Crop,21,7,"Array_2Crop_21,7.bmp",Good,0,2.0,0.0,68.6271551724138,6.972312522180572,-7.193771793878341,74.05296610169492,0.7460275423728814,0.3489141949152542,22.02807203389831,2.3125,8.070931489666679,1.7011144279268373,0.16153020868715748,1.6331656750494865,11.942125746813042,1.1228787825814035,0.0
Array_2Crop,21,8,"Array_2Crop_21,8.bmp",Good,2,2.0,0.0,68.85452586206897,6.572978989197714,-9.039083688492823,75.67213983050847,0.6819385593220338,0.3155455508474576,21.619486350574704,2.15625,7.017169962608481,2.5589230185772993,0.2375262224341459,17.14589352393949,13.398351284556746,1.1519222060227465,0.0
Array_2Crop,21,9,"Array_2Crop_21,9.bmp",Good,0,2.0,0.0,68.48168103448276,6.696120256123533,-6.575200987989149,73.44094279661017,0.7868114406779662,0.3452065677966102,19.82528248587569,2.169491525423723,8.511231632374995,0.4533229671644094,0.13332950381948805,31.713902967687012,9.44045581420783,1.1563585717091933,0.0
Array_2Crop,3,1,"Array_2Crop_3,1.bmp",Good,0,2.0,0.0,71.51724137931035,7.67452992901788,-0.6020114942528636,71.96875,0.9361530172413793,0.31788793103448276,11.231896551724134,1.9827586206896513,9.24005457885815,0.35119607638705247,0.023929645058135433,16.85587848600334,13.704834793824995,1.2275456679385135,0.0
Array_2Crop,3,10,"Array_2Crop_3,10.bmp",Good,0,2.0,0.0,67.54296875,7.230179626850458,-2.1689453125,69.169677734375,0.998046875,0.344970703125,12.128808593749994,1.375,8.723065241986406,0.7736604620002061,0.08077028986133888,17.30359886005964,13.903487232941186,1.0388931023191552,0.0
Array_2Crop,3,11,"Array_2Crop_3,11.bmp",Stitching,0,2.0,2.0,67.904296875,7.386552200578104,-0.9853515625,68.643310546875,0.9951171875,0.24560546875,19.088183593750003,7.5625,,,,,,,
Array_2Crop,3,12,"Array_2Crop_3,12.bmp",Good,0,2.0,0.0,71.8984375,6.901330084381833,2.5986328125,69.949462890625,0.948486328125,0.4404296875,9.61474609375,1.5625,8.477633513655329,0.534489363593413,0.07396871899333811,7.979312814533095,16.914121087989106,1.0498856506943715,0.0
Array_2Crop,3,13,"Array_2Crop_3,13.bmp",Good,0,2.0,0.0,72.38671875,7.307614512164585,3.0455729166666714,70.1025390625,0.948974609375,0.4287109375,10.724804687499997,2.3125,8.650131765391267,0.258872673064067,0.07023524142282775,7.115411462102124,16.969985548765926,1.0299647502879954,0.0
Array_2Crop,3,14,"Array_2Crop_3,14.bmp",Good,0,2.0,0.0,72.7353515625,7.289177569659612,3.494140625,70.11474609375,0.94384765625,0.4405517578125,11.084179687499997,1.953125,8.725271529573696,0.2298697066734135,0.03594236253688007,34.43788971306921,17.48912405173178,1.0419128086818779,0.0
Array_2Crop,3,15,"Array_2Crop_3,15.bmp",Good,0,2.0,0.0,73.2080078125,7.402141155600788,3.5423177083333286,70.55126953125,0.951904296875,0.4544677734375,11.945117187500003,1.578125,8.92505441340021,0.3324804844727116,0.05647371146828978,24.821908402337566,16.843546372962948,1.007497934864857,0.0
Array_2Crop,3,16,"Array_2Crop_3,16.bmp",Good,0,0.0,0.0,74.365234375,8.024705647331768,4.0439453125,71.332275390625,0.8212890625,0.4334716796875,20.25634765625,2.40625,12.242750117559687,1.3361911274238463,0.15312684624163567,21.88856584223378,17.71324720403369,1.120921068539213,0.0
Array_2Crop,3,17,"Array_2Crop_3,17.bmp",Collapsed,2,1.0,,61.0517578125,16.12264568677688,-6.2431640625,65.734130859375,0.849365234375,0.26611328125,,,,,,,,,
Array_2Crop,3,18,"Array_2Crop_3,18.bmp",Collapsed,2,1.0,,65.0078125,15.848092892832366,-3.3141276041666714,67.493408203125,0.7314453125,0.277587890625,,,,,,,,,
Array_2Crop,3,19,"Array_2Crop_3,19.bmp",Good,0,2.0,0.0,73.4091796875,7.731805362969078,0.3766276041666714,73.126708984375,0.8212890625,0.3695068359375,13.819238281249994,2.03125,11.032950441680294,1.4577160956432906,0.04067277514760527,2.757160506537767,12.16474226625664,1.046566710286922,0.0
Array_2Crop,3,2,"Array_2Crop_3,2.bmp",Good,0,0.0,0.0,70.4072265625,8.31527130280753,-1.6676432291666714,71.657958984375,0.943603515625,0.4586181640625,12.387988281250003,1.671875,7.559745628317479,0.46970349571552883,0.04618093338537131,8.621365252808086,16.07129129037686,1.1318571436028912,0.0
Array_2Crop,3,20,"Array_2Crop_3,20.bmp",Good,0,2.0,0.0,72.69921875,7.863791588009466,2.0374348958333286,71.171142578125,0.932861328125,0.427001953125,12.665722656249997,1.96875,9.730410789606644,2.685170488511589,0.05087975011498239,10.227606433206073,14.159867738513691,1.230563445339339,0.0
